dataMode,id,address,neighborhood,type,typeCode,addressSource,major,minor,parcelNbr,listDate,pendingDate,saleDate,listPriceAtPending,closePrice,assessedValue,beds,baths,sqft,yearBuilt,zip,districtName,area,subArea,sqFtLot,zoning,lat,lon
PUBLIC_PROXY,3364310,"1067 E LYNN ST, SEATTLE WA 98102",Downtown,"Household, single family units",11,MAILING_STREET,113761,0040,1137610040,2025-12-02,2025-12-02,2025-12-02,1297000,0,1297000,3,2.50,2590,1996,98102,Seattle,,,0,,,
PUBLIC_PROXY,3356067,"4109 SW OREGON ST, Seattle",West Seattle,"Household, single family units",11,SITUS_PROXY,095200,6638,0952006638,2025-10-23,2025-10-23,2025-10-23,795000,0,795000,2,1.75,1480,2016,99201,SEATTLE,48,6,1355,LR3 (M),47.5626403,-122.38468905
PUBLIC_PROXY,3350356,"9012 4TH AVE NW, Seattle 98117",Ballard / Crown Hill,LAND WITH PREV USED BLDG,3,SITUS_PROXY,926820,0753,9268200753,2025-09-28,2025-09-28,2025-09-28,560000,0,560000,2,1.00,640,1946,98117,SEATTLE,6,8,5040,NR3,47.69470515,-122.36163638
PUBLIC_PROXY,3350201,"7429 SE 27TH ST, MERCER ISLAND WA 98040",West Seattle,"Multiple family residence (Residential, 5+ units)",13,MAILING_STREET,431570,0729,4315700729,2025-09-24,2025-09-24,2025-09-24,7116000,6297600,7116000,0,0.00,0,0,98040,SEATTLE,45,35,17400,LR3 (M),47.53991068,-122.39454837
PUBLIC_PROXY,3360964,"3520 28TH AVE W #OFFICE, SEATTLE WA 98199",West Seattle,LAND WITH PREV USED BLDG,3,MAILING_STREET,612660,0800,6126600800,2025-12-22,2025-12-22,2025-12-22,10608300,0,10608300,0,0.00,0,0,98199,SEATTLE,45,40,9000,NC3-55 (M),47.55906883,-122.38186175
PUBLIC_PROXY,3349763,"2100 THORNDYKE AVE WEST UNIT 402, SEATTLE WA 98199",Downtown,Residential condominiums,14,MAILING_STREET,156230,0080,1562300080,2025-09-19,2025-09-19,2025-09-19,941000,874740,941000,0,0.00,0,0,98199,Seattle,,,0,,,
PUBLIC_PROXY,3351470,"2508 SW CHICAGO CT, Seattle 98106",West Seattle / Delridge,LAND WITH PREV USED BLDG,3,SITUS_PROXY,339060,0045,3390600045,2025-10-10,2025-10-10,2025-10-10,611000,630000,611000,3,1.00,1090,1956,98106,SEATTLE,77,6,5922,NR3,47.53275966,-122.36560712
PUBLIC_PROXY,3357104,"12004 40TH AVE NE, Seattle 12004",Lake City / North Seattle,"Household, single family units",11,SITUS_PROXY,882090,1442,8820901442,2025-11-21,2025-11-21,2025-11-21,1333000,1235000,1333000,4,2.50,2680,2017,12004,SEATTLE,8,1,4136,NR2,47.71575888,-122.28487145
PUBLIC_PROXY,3355292,"1350 ALKI AVENUE SW UNIT 2N, SEATTLE WA 98116",Downtown,Residential condominiums,14,MAILING_STREET,860060,0010,8600600010,2025-11-05,2025-11-05,2025-11-05,888000,850000,888000,0,0.00,0,0,98116,Seattle,,,0,,,
PUBLIC_PROXY,3356386,"5229 11TH AVE NE, Seattle 98105",University District / Laurelhurst,"Household, single family units",11,SITUS_PROXY,674670,1895,6746701895,2025-11-19,2025-11-19,2025-11-19,1334000,383534,1334000,5,4.00,2750,1951,98105,SEATTLE,44,6,3000,LR2,47.66728885,-122.31662833
PUBLIC_PROXY,3360422,"2717 FRANKLIN AVENUE EAST #304, SEATTLE WA 98102",Downtown,Residential condominiums,14,MAILING_STREET,143768,0120,1437680120,2025-12-20,2025-12-20,2025-12-20,488000,550000,488000,0,0.00,0,0,98102,Seattle,,,0,,,
PUBLIC_PROXY,3344555,"2510 6TH AVENUE UNIT 3406, SEATTLE WA 98121",Downtown,Land with new building,10,MAILING_STREET,792263,3060,7922633060,2025-08-14,2025-08-14,2025-08-14,602000,625000,602000,0,0.00,0,0,98121,Seattle,,,0,,,
PUBLIC_PROXY,3346275,"404 E HARRISON ST UNIT 301, SEATTLE WA 98102",Downtown,Residential condominiums,14,MAILING_STREET,796050,0080,7960500080,2025-09-05,2025-09-05,2025-09-05,349000,365000,349000,0,0.00,0,0,98102,Seattle,,,0,,,
PUBLIC_PROXY,3345154,"8815 32ND AVE SW, Seattle 98126",West Seattle / Delridge,"Household, single family units",11,SITUS_PROXY,436520,0130,4365200130,2025-08-28,2025-08-28,2025-08-28,744000,740000,744000,2,1.00,1150,1922,98126,SEATTLE,77,6,7680,NR2,47.5241753,-122.37434212
PUBLIC_PROXY,3351752,"7302 BOWLYN PL S, Seattle 98118",Columbia City / Rainier Valley,"Household, single family units",11,SITUS_PROXY,262404,9171,2624049171,2025-10-15,2025-10-15,2025-10-15,985000,1105000,985000,4,1.75,2450,1951,98118,SEATTLE,81,6,7800,NR1,47.53679381,-122.26534952
PUBLIC_PROXY,3357708,"13425 207TH CT SE, ISSAQUAH WA 98027",Fremont / Green Lake / Wallingford,LAND WITH PREV USED BLDG,3,MAILING_STREET,675870,0040,6758700040,2025-12-01,2025-12-01,2025-12-01,1086200,0,1086200,0,0.00,0,0,98027,SEATTLE,19,40,3452,LR3 RC (M),47.67613237,-122.35400775
PUBLIC_PROXY,3352019,"4503 PALATINE AVE N, Seattle 98103",Fremont / Green Lake / Wallingford,"Household, single family units",11,SITUS_PROXY,751750,0556,7517500556,2025-10-16,2025-10-16,2025-10-16,846000,860000,846000,3,1.75,1370,1952,98103,SEATTLE,42,11,3600,LR3 (M),47.66166354,-122.35680011
PUBLIC_PROXY,3357519,"445 24TH AVE E, SEATTLE WA 98112",Queen Anne / Magnolia,LAND WITH PREV USED BLDG,3,MAILING_STREET,197220,6110,1972206110,2025-11-25,2025-11-25,2025-11-25,1523200,3000000,1523200,0,0.00,0,0,98112,SEATTLE,20,40,7080,C2-55 (M),,
PUBLIC_PROXY,3357519,"445 24TH AVE E, SEATTLE WA 98112",Queen Anne / Magnolia,LAND WITH PREV USED BLDG,3,MAILING_STREET,197220,6120,1972206120,2025-11-25,2025-11-25,2025-11-25,609800,3000000,609800,0,0.00,0,0,98112,SEATTLE,20,40,3540,C2-55 (M),,
PUBLIC_PROXY,3344578,"8121 A DELRIDGE WAY SW, Seattle 98106",West Seattle / Delridge,"Household, single family units",11,SITUS_PROXY,260830,0101,2608300101,2025-08-21,2025-08-21,2025-08-21,451000,451000,451000,3,2.50,1020,2004,98106,SEATTLE,77,6,1041,LR1 (M),47.52937974,-122.36083503
PUBLIC_PROXY,3358217,"12023 80TH AVE S, Seattle 98178",Downtown,"Household, single family units",11,SITUS_PROXY,765700,0080,7657000080,2025-12-05,2025-12-05,2025-12-05,540000,780000,540000,5,2.50,2240,1946,98178,Seattle,,,0,,,
PUBLIC_PROXY,3361712,"6751 14TH AVE NW, Seattle",Ballard / Crown Hill,"Household, single family units",11,SITUS_PROXY,305270,0576,3052700576,2026-01-05,2026-01-05,2026-01-05,977000,665000,977000,3,1.50,1410,2024,98117,SEATTLE,82,11,1334,LR2 RC (M),47.67931455,-122.37454977
PUBLIC_PROXY,3356376,"1021 SW 120TH ST, Seattle 98146",Downtown,"Household, single family units",11,SITUS_PROXY,374460,0060,3744600060,2025-11-19,2025-11-19,2025-11-19,843000,903000,843000,3,2.50,2520,1999,98146,Seattle,,,0,,,
PUBLIC_PROXY,3351054,"2510 6TH AVENUE UNIT 2306, SEATTLE WA 98121",Downtown,Residential condominiums,14,MAILING_STREET,792263,1960,7922631960,2025-10-03,2025-10-03,2025-10-03,525000,520000,525000,0,0.00,0,0,98121,Seattle,,,0,,,
PUBLIC_PROXY,3349548,"7511 15TH AVE NE, Seattle 98115",Ravenna / Wedgwood,"Household, single family units",11,SITUS_PROXY,753730,0190,7537300190,2025-09-30,2025-09-30,2025-09-30,952000,0,952000,3,2.50,1860,1986,98115,SEATTLE,45,4,3800,NR3,47.68340945,-122.31242289
PUBLIC_PROXY,3363131,"6708 5TH AVE NW, Seattle 98117",Ballard / Crown Hill,"Household, single family units",11,SITUS_PROXY,287710,2630,2877102630,2025-12-26,2025-12-26,2025-12-26,989000,0,989000,3,1.00,1760,1910,98117,SEATTLE,82,11,5000,NR3,47.67804954,-122.36219989
PUBLIC_PROXY,3350174,"6027 47TH AVE S, Seattle 98118",Columbia City / Rainier Valley,"Household, single family units",11,SITUS_PROXY,811310,1328,8113101328,2025-10-03,2025-10-03,2025-10-03,808000,0,808000,5,3.00,1810,1999,98118,SEATTLE,81,11,5860,NR3,47.54747108,-122.27411239
PUBLIC_PROXY,3356267,"6334 24TH AVE SW, Seattle 98106",Delridge / South Park,"Household, single family units",11,SITUS_PROXY,343850,2069,3438502069,2025-11-17,2025-11-17,2025-11-17,662000,799000,662000,3,1.00,1760,1930,98106,SEATTLE,18,2,6600,NR3,47.54553537,-122.36337654
PUBLIC_PROXY,3361825,"1140 ALKI AVENUE SW UNIT 203, SEATTLE WA 98116",Downtown,"Household, single family units",11,MAILING_STREET,213400,0030,2134000030,2025-12-31,2025-12-31,2025-12-31,627000,0,627000,0,0.00,0,0,98116,Seattle,,,0,,,
PUBLIC_PROXY,3364625,"12058 8TH AVE NW, SEATTLE WA 98177",Lake City / North Seattle,Residential condominiums,14,MAILING_STREET,116000,0065,1160000065,2026-01-26,2026-01-26,2026-01-26,2591000,650000,2591000,3,1.75,1410,2025,98177,SEATTLE,7,3,5557,RSL (M),47.7078392,-122.31652851
PUBLIC_PROXY,3364152,"7450 S 114TH ST, Seattle 98178",Downtown,"Household, single family units",11,SITUS_PROXY,122304,9104,1223049104,2026-01-29,2026-01-29,2026-01-29,938000,0,938000,3,1.75,3080,1954,98178,Seattle,,,0,,,
PUBLIC_PROXY,3363436,"2200 32ND AVE W, Seattle 98199",Magnolia,"Household, single family units",11,SITUS_PROXY,020750,0010,0207500010,2026-01-20,2026-01-20,2026-01-20,1701000,1930000,1701000,3,3.25,3410,1946,98199,SEATTLE,11,5,6006,NR3,47.63841865,-122.39797589
PUBLIC_PROXY,3348709,"2547 NE 106TH PL, Seattle 98125",Lake City / North Seattle,"Household, single family units",11,SITUS_PROXY,637000,0055,6370000055,2025-09-24,2025-09-24,2025-09-24,827000,0,827000,3,1.50,1490,1955,98125,SEATTLE,8,5,6052,NR2,47.7055476,-122.29935012
PUBLIC_PROXY,3353407,"2618 E ROY ST, Seattle",Capitol Hill / Madison Park,LAND WITH NEW BUILDING,2,SITUS_PROXY,501500,1405,5015001405,2025-10-24,2025-10-24,2025-10-24,2662000,875000,2662000,3,3.25,1710,2025,98117,SEATTLE,13,4,4000,NR3,47.6253809,-122.29789226
PUBLIC_PROXY,3353666,"11747B MERIDIAN AVE N, SEATTLE WA 98133",Downtown,Open space land classified under chapter 84.34 RCW,94,MAILING_STREET,012305,9081,0123059081,2025-10-23,2025-10-23,2025-10-23,1440000,1350000,1440000,3,3.25,4470,1985,98133,Seattle,,,0,,,
PUBLIC_PROXY,3351210,"3601 SIXTH AVE S, SEATTLE WA 98134",Downtown,LAND ONLY,1,MAILING_STREET,382800,0460,3828000460,2025-09-16,2025-09-16,2025-09-16,42500,1215,42500,0,0.00,0,0,98134,Seattle,,,0,,,
PUBLIC_PROXY,3343588,"5030 A DELRIDGE WAY SW, Seattle",Delridge / South Park,LAND WITH PREV USED BLDG,3,SITUS_PROXY,177310,0968,1773100968,2025-08-12,2025-08-12,2025-08-12,578000,0,578000,3,2.25,1350,2007,98106,SEATTLE,18,3,1286,LR2 (M),47.55658547,-122.36240391
PUBLIC_PROXY,3361541,"2737 59TH AVE SW, Seattle",West Seattle,Land with new building,10,SITUS_PROXY,014800,0076,0148000076,2025-12-31,2025-12-31,2025-12-31,865000,1125000,865000,3,2.25,1750,2025,98116,SEATTLE,16,1,1200,LR1 (M),47.57884213,-122.4083776
PUBLIC_PROXY,3351985,"7502 14TH AVE SW, Seattle 98106",Delridge / South Park,LAND WITH PREV USED BLDG,3,SITUS_PROXY,211270,0925,2112700925,2025-10-15,2025-10-15,2025-10-15,668000,650000,668000,3,1.00,1700,1918,98106,SEATTLE,18,5,8200,NR3,47.53530073,-122.35246079
PUBLIC_PROXY,3350474,"9253 6TH AVE NW, SEATTLE WA 98117",Downtown,Land with new building,10,MAILING_STREET,609484,0010,6094840010,2025-10-06,2025-10-06,2025-10-06,873000,0,873000,0,0.00,0,0,98117,Seattle,,,0,,,
PUBLIC_PROXY,3355986,"6527 29TH AVE NE, Seattle 98115",Ravenna / Wedgwood,"Household, single family units",11,SITUS_PROXY,127930,0115,1279300115,2025-11-16,2025-11-16,2025-11-16,1905000,0,1905000,6,3.75,4120,1950,98115,SEATTLE,45,5,6146,NR3,47.67660126,-122.2966239
PUBLIC_PROXY,3351492,"9514 44TH AVE NE, Seattle 98115",Lake City / North Seattle,"Household, single family units",11,SITUS_PROXY,167540,0065,1675400065,2025-10-13,2025-10-13,2025-10-13,1066000,1225000,1066000,4,1.75,1880,1947,98115,SEATTLE,8,5,8100,NR2,47.6978782,-122.28096583
PUBLIC_PROXY,3355101,"300 C 26TH AVE S, Seattle 98144",Capitol Hill / Central District,"Household, single family units",11,SITUS_PROXY,125020,0498,1250200498,2025-11-05,2025-11-05,2025-11-05,650000,800000,650000,3,1.50,1200,2015,98144,SEATTLE,15,3,1253,LR2 (M),47.60013821,-122.29815585
PUBLIC_PROXY,3354908,"3201 36TH AVE W, Seattle 98199",Magnolia,"Household, single family units",11,SITUS_PROXY,286460,0045,2864600045,2025-11-07,2025-11-07,2025-11-07,1307000,0,1307000,3,1.50,2540,1948,98199,SEATTLE,11,7,4612,NR3,47.64877494,-122.4039312
PUBLIC_PROXY,3361041,"1200 WESTLAKE AVE N STE 310, SEATTLE WA 98109",Downtown,Retail trade - food,54,MAILING_STREET,302305,9070,3023059070,2025-12-21,2025-12-21,2025-12-21,5906900,0,5906900,0,0.00,0,0,98109,Seattle,,,0,,,
PUBLIC_PROXY,3347597,"5440 KIRKWOOD PL N, Seattle 98103",Fremont / Green Lake / Wallingford,LAND WITH NEW BUILDING,2,SITUS_PROXY,385690,5682,3856905682,2025-08-11,2025-08-11,2025-08-11,3007000,1375000,3007000,4,3.25,2200,2024,98103,SEATTLE,43,5,5000,NR3,47.66880627,-122.33105103
PUBLIC_PROXY,3343550,"1326 15TH AVE S APT 10, SEATTLE WA 98144",Mount Baker / Central District,"Multiple family residence (Residential, 2-4 units)",12,MAILING_STREET,713330,0120,7133300120,2025-08-16,2025-08-16,2025-08-16,914000,0,914000,0,0.00,0,0,98144,SEATTLE,40,40,3457,LR2 (M),47.59109954,-122.31378981
PUBLIC_PROXY,3355309,"6024 48TH AVE SW, Seattle 98136",West Seattle / Fauntleroy,"Household, single family units",11,SITUS_PROXY,941740,0260,9417400260,2025-11-10,2025-11-10,2025-11-10,961000,1398950,961000,5,2.25,2740,1961,98136,SEATTLE,16,7,5000,NR3,47.54778105,-122.39346786
PUBLIC_PROXY,3357750,"2006 28TH AVE W, Seattle 98199",Magnolia,"Household, single family units",11,SITUS_PROXY,277160,3905,2771603905,2025-12-01,2025-12-01,2025-12-01,946000,1215000,946000,3,1.75,1880,1936,98199,SEATTLE,11,3,3525,NR3,47.63726566,-122.39276583
PUBLIC_PROXY,3350832,"6907 12TH AVE NE, Seattle 98115",Ravenna / Wedgwood,"Household, single family units",11,SITUS_PROXY,365870,0615,3658700615,2025-09-02,2025-09-02,2025-09-02,607000,0,607000,3,1.00,990,1925,98115,SEATTLE,45,4,2520,LR3 (M2),47.67905678,-122.31594708
PUBLIC_PROXY,3358821,"3813 A CALIFORNIA AVE SW, Seattle 98116",West Seattle,"Household, single family units",11,SITUS_PROXY,790520,0088,7905200088,2025-11-14,2025-11-14,2025-11-14,729000,0,729000,3,2.00,1600,2016,98116,SEATTLE,48,9,1486,LR3 RC (M),47.56980222,-122.38726221
PUBLIC_PROXY,3356701,"7716 32ND AVE SW, Seattle 98126",West Seattle / Delridge,Type 0,0,SITUS_PROXY,193230,0405,1932300405,2025-11-19,2025-11-19,2025-11-19,646000,719950,646000,4,2.50,2000,1961,98126,SEATTLE,77,6,6150,NR3,47.53316152,-122.37352175
PUBLIC_PROXY,3343203,"1119 GRAND AVE, Seattle 98122",Capitol Hill / Central District,LAND WITH PREV USED BLDG,3,SITUS_PROXY,535020,0519,5350200519,2025-08-13,2025-08-13,2025-08-13,686000,2175000,686000,1,1.00,640,1911,98122,SEATTLE,14,8,1164,NR3,47.61179828,-122.28321953
PUBLIC_PROXY,3343203,"1121 GRAND AVE, Seattle 98122",Capitol Hill / Central District,LAND WITH PREV USED BLDG,3,SITUS_PROXY,535020,0385,5350200385,2025-08-13,2025-08-13,2025-08-13,1793000,2175000,1793000,4,2.00,2370,1905,98122,SEATTLE,14,8,4519,NR3,47.61194051,-122.28326673
PUBLIC_PROXY,3345137,"8514 13TH AVE NW, Seattle 98117",Ballard / Crown Hill,"Household, single family units",11,SITUS_PROXY,235680,0005,2356800005,2025-08-28,2025-08-28,2025-08-28,807000,995000,807000,6,2.00,2310,1925,98117,SEATTLE,6,8,6650,RSL (M),47.69113603,-122.3723701
PUBLIC_PROXY,3349817,"205 31ST AVE S, Seattle 98144",Mount Baker / Central District,"Household, single family units",11,SITUS_PROXY,341660,0540,3416600540,2025-09-19,2025-09-19,2025-09-19,1016000,0,1016000,3,2.75,2310,1977,98144,SEATTLE,15,11,8000,NR3,47.60064202,-122.29283549
PUBLIC_PROXY,3357498,"14026 LENORA PL N, Seattle 98133",Northgate / Bitter Lake,"Household, single family units",11,SITUS_PROXY,645030,4600,6450304600,2025-11-28,2025-11-28,2025-11-28,698000,335000,698000,1,2.25,1940,1979,98133,SEATTLE,6,2,2550,RSL (M),47.73126276,-122.34310433
PUBLIC_PROXY,3351925,"5544 KENWOOD PL N, Seattle 98103",Fremont / Green Lake / Wallingford,"Household, single family units",11,SITUS_PROXY,955120,2905,9551202905,2025-10-10,2025-10-10,2025-10-10,1831000,1820000,1831000,4,2.50,2720,1902,98103,SEATTLE,43,5,6000,NR3,47.66987701,-122.33453866
PUBLIC_PROXY,3345008,"3857 GILMAN AVE W, Seattle 98199",Magnolia,"Household, single family units",11,SITUS_PROXY,277060,0240,2770600240,2025-08-26,2025-08-26,2025-08-26,693000,750000,693000,3,1.75,1360,1944,98199,SEATTLE,11,3,2819,LR1 (M),47.65549797,-122.38639265
PUBLIC_PROXY,3364463,"2730 S ANDOVER ST, Seattle",Columbia City / Rainier Valley,"Household, single family units",11,SITUS_PROXY,238170,0100,2381700100,2026-01-13,2026-01-13,2026-01-13,536000,0,536000,3,2.00,1180,2018,94114,SEATTLE,79,4,1380,LR3 (M),47.56868092,-122.29741144
PUBLIC_PROXY,3355158,"13 CHERRY ST PMB, SEATTLE WA 98104",Downtown,LAND ONLY,1,MAILING_STREET,228119,0510,2281190510,2025-11-07,2025-11-07,2025-11-07,499,0,499,0,0.00,0,0,98104,Seattle,,,0,,,
PUBLIC_PROXY,3359464,"154 NE 52ND ST, Seattle 98105",Fremont / Green Lake / Wallingford,"Household, single family units",11,SITUS_PROXY,955020,3845,9550203845,2025-12-11,2025-12-11,2025-12-11,886000,885000,886000,3,1.00,1220,1911,98105,SEATTLE,43,5,3060,NR3,47.66666567,-122.32626384
PUBLIC_PROXY,3361974,"8722 126TH AVE NE, Seattle",Downtown,"Household, single family units",11,SITUS_PROXY,123310,0727,1233100727,2026-01-07,2026-01-07,2026-01-07,3082000,3258000,3082000,5,4.50,4120,2024,98109,Seattle,,,0,,,
PUBLIC_PROXY,3360714,"214 31ST AVE S, Seattle 98144",Capitol Hill / Central District,LAND WITH PREV USED BLDG,3,SITUS_PROXY,341660,0500,3416600500,2025-12-17,2025-12-17,2025-12-17,902000,950000,902000,3,2.50,2220,1988,98144,SEATTLE,14,8,2058,LR2 (M),47.60036414,-122.2922874
PUBLIC_PROXY,3364795,"1622 46TH AVE SW, Seattle 98116",West Seattle,"Household, single family units",11,SITUS_PROXY,927420,2080,9274202080,2026-01-29,2026-01-29,2026-01-29,1189000,0,1189000,2,1.00,1640,1948,98116,SEATTLE,16,1,5750,NR3,47.58864812,-122.38995171
PUBLIC_PROXY,3361306,"132 N 132ND ST UNIT 204, SEATTLE WA 98133",Downtown,LAND WITH PREV USED BLDG,3,MAILING_STREET,516540,0060,5165400060,2025-11-22,2025-11-22,2025-11-22,373000,0,373000,0,0.00,0,0,98133,Seattle,,,0,,,
PUBLIC_PROXY,3361306,"15721 23RD AVE SW, Seattle 98166",Downtown,LAND WITH PREV USED BLDG,3,SITUS_PROXY,447700,0145,4477000145,2025-11-22,2025-11-22,2025-11-22,584000,0,584000,3,2.25,2860,1945,98166,Seattle,,,0,,,
PUBLIC_PROXY,3363543,"402 W GALER ST, Seattle 98119",Queen Anne / Magnolia,"Household, single family units",11,SITUS_PROXY,423290,3230,4232903230,2026-01-12,2026-01-12,2026-01-12,1962000,2175000,1962000,4,3.75,2900,1905,98119,SEATTLE,12,9,4440,NR3,47.63252572,-122.36263561
PUBLIC_PROXY,3349922,"5765 S EDDY ST, Seattle 98118",Columbia City / Rainier Valley,"Household, single family units",11,SITUS_PROXY,110200,1233,1102001233,2025-09-30,2025-09-30,2025-09-30,2573000,0,2573000,5,2.50,2570,1952,98118,SEATTLE,81,6,35354,NR1,47.54434651,-122.25832453
PUBLIC_PROXY,3355650,"716 C 16TH AVE, Seattle 98122",Capitol Hill / Central District,"Household, single family units",11,SITUS_PROXY,225550,0056,2255500056,2025-11-13,2025-11-13,2025-11-13,866000,1125000,866000,3,2.50,1810,2017,98122,SEATTLE,15,3,1156,LR3 (M),47.60857937,-122.31132591
PUBLIC_PROXY,3351798,"8325 26TH AVE NW, Seattle 98117",Ballard / Crown Hill,"Household, single family units",11,SITUS_PROXY,444980,0395,4449800395,2025-10-14,2025-10-14,2025-10-14,847000,825000,847000,2,1.75,1150,1947,98117,SEATTLE,19,10,3960,NR3,47.68977889,-122.39009788
PUBLIC_PROXY,3357836,"228 SW 138TH ST, Seattle 98166",Downtown,LAND WITH PREV USED BLDG,3,SITUS_PROXY,433760,0170,4337600170,2025-12-02,2025-12-02,2025-12-02,491000,525000,491000,3,1.75,1280,1943,98166,Seattle,,,0,,,
PUBLIC_PROXY,3345483,"7508 31ST AVE NE, Seattle 98115",Ravenna / Wedgwood,"Household, single family units",11,SITUS_PROXY,797720,0410,7977200410,2025-08-28,2025-08-28,2025-08-28,788000,785000,788000,2,1.00,900,1942,98115,SEATTLE,45,5,5100,NR3,47.68333612,-122.29444748
PUBLIC_PROXY,3355076,"10309 MARY AVE NW, Seattle 98177",North Beach / Crown Hill,"Household, single family units",11,SITUS_PROXY,362603,9147,3626039147,2025-11-06,2025-11-06,2025-11-06,1084000,1075000,1084000,4,1.75,1930,1977,98177,SEATTLE,39,3,7658,NR2,47.70365342,-122.37576088
PUBLIC_PROXY,3360969,"1711 STURGUS AVE S, Seattle 98144",Mount Baker / Central District,"Multiple family residence (Residential, 5+ units)",13,SITUS_PROXY,754830,0339,7548300339,2025-12-23,2025-12-23,2025-12-23,869000,0,869000,4,3.00,2520,1968,98144,SEATTLE,79,1,5000,LR1 (M),47.58803385,-122.31183613
PUBLIC_PROXY,3345550,"11110 BEACON AVE S, Seattle 98178",Columbia City / Rainier Valley,"Household, single family units",11,SITUS_PROXY,335240,1405,3352401405,2025-08-25,2025-08-25,2025-08-25,467000,470000,467000,2,1.00,1170,1949,98178,SEATTLE,22,5,6200,NR3,47.50130491,-122.26853024
PUBLIC_PROXY,3345620,"3602 24TH AVE W, Seattle 98199",Magnolia,"Household, single family units",11,SITUS_PROXY,277060,0355,2770600355,2025-08-27,2025-08-27,2025-08-27,974000,550000,974000,4,2.50,1700,1963,98199,SEATTLE,11,3,4750,NR3,47.652308,-122.38712787
PUBLIC_PROXY,3348785,"3850 32ND AVE W, SEATTLE WA 98199",Downtown,LAND WITH PREV USED BLDG,3,MAILING_STREET,888700,0562,8887000562,2025-09-25,2025-09-25,2025-09-25,1322000,1010000,1322000,3,1.75,2900,1946,98199,Seattle,,,0,,,
PUBLIC_PROXY,3348785,"3850 32ND AVE W, SEATTLE WA 98199",Downtown,LAND WITH PREV USED BLDG,3,MAILING_STREET,668300,0325,6683000325,2025-09-25,2025-09-25,2025-09-25,9000,1010000,9000,0,0.00,0,0,98199,Seattle,,,0,,,
PUBLIC_PROXY,3350041,"4855 NE 41ST ST, Seattle 98105",University District / Laurelhurst,"Household, single family units",11,SITUS_PROXY,761370,1100,7613701100,2025-10-02,2025-10-02,2025-10-02,1241000,1400000,1241000,1,1.75,1970,1942,98105,SEATTLE,46,9,4000,NR3,47.65822429,-122.27426248
PUBLIC_PROXY,3346252,"309 W LEE ST #1, SEATTLE WA 98119",Downtown,LAND WITH PREV USED BLDG,3,MAILING_STREET,765690,1210,7656901210,2025-09-08,2025-09-08,2025-09-08,443000,0,443000,0,0.00,0,0,98119,Seattle,,,0,,,
PUBLIC_PROXY,3358269,"4214 S TRENTON ST, Seattle",Columbia City / Rainier Valley,"Household, single family units",11,SITUS_PROXY,289565,0350,2895650350,2025-12-02,2025-12-02,2025-12-02,526000,565000,526000,3,1.50,1350,2016,98178,SEATTLE,21,7,1338,LR2 (M),47.52442156,-122.28005674
PUBLIC_PROXY,3342833,"2311 N 135TH ST, Seattle 98133",Northgate / Bitter Lake,LAND WITH NEW BUILDING,2,SITUS_PROXY,641460,0302,6414600302,2025-08-12,2025-08-12,2025-08-12,2066000,799950,2066000,3,2.25,1550,2025,98133,SEATTLE,6,2,7200,NR2,47.72656676,-122.33092564
PUBLIC_PROXY,3364404,"2432 WICKSTROM PL SW, Seattle 98116",West Seattle,"Household, single family units",11,SITUS_PROXY,938520,0111,9385200111,2026-01-27,2026-01-27,2026-01-27,450000,470000,450000,1,1.00,590,1956,98116,SEATTLE,16,1,1947,LR1 (M),47.58167172,-122.40173183
PUBLIC_PROXY,3361859,"7757 29TH AVE NE, Seattle 98115",Ravenna / Wedgwood,"Household, single family units",11,SITUS_PROXY,043920,0050,0439200050,2025-12-18,2025-12-18,2025-12-18,1446000,0,1446000,3,2.50,2330,1959,98115,SEATTLE,45,5,6720,NR3,47.68651103,-122.29703088
PUBLIC_PROXY,3356444,"400 112TH AVE NE #400, BELLEVUE WA 98004",Fremont / Green Lake / Wallingford,LAND WITH NEW BUILDING,2,MAILING_STREET,643050,0357,6430500357,2025-11-18,2025-11-18,2025-11-18,1821000,1300000,1821000,0,0.00,0,0,98004,SEATTLE,19,40,5383,NR3,47.69006669,-122.35424466
PUBLIC_PROXY,3352785,"7332 23RD AVE NW, Seattle 98117",Ballard / Crown Hill,"Household, single family units",11,SITUS_PROXY,751850,6285,7518506285,2025-10-17,2025-10-17,2025-10-17,1103000,1210000,1103000,5,2.75,2370,1915,98117,SEATTLE,19,10,5100,NR3,47.68229277,-122.3850513
PUBLIC_PROXY,3350830,"1423 NE 63RD ST, Seattle 98115",Ravenna / Wedgwood,"Household, single family units",11,SITUS_PROXY,179750,0210,1797500210,2025-09-02,2025-09-02,2025-09-02,902000,0,902000,4,1.75,1580,1947,98115,SEATTLE,44,1,5000,NR3,47.67451751,-122.31214553
PUBLIC_PROXY,3348431,"4714 50TH AVE SW, Seattle 98116",West Seattle / Fauntleroy,"Household, single family units",11,SITUS_PROXY,931980,0060,9319800060,2025-09-22,2025-09-22,2025-09-22,821000,895000,821000,3,1.00,1110,1959,98116,SEATTLE,16,7,5000,NR3,47.56076969,-122.39586374
PUBLIC_PROXY,3362246,"10727 PHINNEY AVE N, Seattle 98133",Northgate / Bitter Lake,LAND WITH PREV USED BLDG,3,SITUS_PROXY,891100,0300,8911000300,2026-01-07,2026-01-07,2026-01-07,620000,650000,620000,2,1.00,880,1924,98133,SEATTLE,6,4,8037,NR2,47.70772137,-122.35453101
